datetime,open,high,low,close,volume
2026-08-25 04:00:00,80457.108,80589.025,80128.076,80349.381,0
2026-08-25 05:00:00,80349.374,80799.95,80300.826,80708.031,0
2026-08-25 06:00:00,80710.49,80901.073,80387.791,80549.411,0
2026-08-25 07:00:00,80549.409,80788.866,79309.831,79670.939,0
2026-08-25 08:00:00,79661.703,80213.632,79580.119,79898.759,0
2026-08-25 09:00:00,79899.523,79930.562,78848.217,79161.069,0
2026-08-25 10:00:00,79161.207,79452.716,78958.597,79275.775,0
2026-08-25 11:00:00,79276.433,79418.707,79007.219,79097.106,0
2026-08-25 12:00:00,79096.637,79147.781,78613.397,78950.466,0
2026-08-25 13:00:00,78950.582,79185.209,78101.485,78614.318,0
2026-08-25 14:00:00,78626.872,79347.421,78506.888,79200.294,0
2026-08-25 15:00:00,79202.706,79490.954,78986.631,79465.013,0
2026-08-25 16:00:00,79465.324,79532.273,79035.629,79121.043,0
2026-08-25 17:00:00,79121.035,79229.084,78721.384,79203.254,0
2026-08-25 18:00:00,79203.254,79314.115,79015.42,79089.604,0
2026-08-25 19:00:00,79090.121,79199.736,78690.148,78885.345,0
2026-08-25 20:00:00,78892.203,78945.285,78140.794,78167.972,0
2026-08-25 21:00:00,78168.9,78636.01,77830.478,78534.318,0
2026-08-25 22:00:00,78534.286,78972.056,78534.286,78850.921,0
2026-08-25 23:00:00,78850.69,78937.874,78354.768,78507.088,0
2026-08-26 00:00:00,78506.747,78681.811,78273.691,78601.739,0
2026-08-26 01:00:00,78593.958,78925.841,78563.513,78781.643,0
2026-08-26 02:00:00,78781.938,79199.95,78708.244,79069.379,0
2026-08-26 03:00:00,79069.627,79149.197,78852.264,79048.619,0
2026-08-26 04:00:00,79048.129,79149.15,78750.577,78792.497,0
2026-08-26 05:00:00,78792.491,79105.236,78600.645,79052.467,0
2026-08-26 06:00:00,79052.539,79173.702,78779.457,78908.864,0
2026-08-26 07:00:00,78908.851,79063.593,78825.151,78886.795,0
2026-08-26 08:00:00,78886.785,79087.9,78574.594,78672.804,0
2026-08-26 09:00:00,78678.264,78849.95,78207.421,78420.513,0
2026-08-26 10:00:00,78420.545,78843.964,78260.648,78688.369,0
2026-08-26 11:00:00,78687.359,78750.045,78274.154,78443.698,0
2026-08-26 12:00:00,78443.712,78671.642,77907.861,78280.601,0
2026-08-26 13:00:00,78279.581,78517.935,77882.303,78413.879,0
2026-08-26 14:00:00,78407.177,78559.95,77730.086,77758.86,0
2026-08-26 15:00:00,77757.248,78139.9,77610.989,77979.898,0
2026-08-26 16:00:00,77980.654,78138.049,77820.369,77963.386,0
2026-08-26 17:00:00,77961.643,78576.616,77961.643,78404.108,0
2026-08-26 18:00:00,78404.248,78619.212,78246.891,78440.196,0
2026-08-26 19:00:00,78440.15,78534.589,78251.729,78429.372,0
2026-08-26 20:00:00,78436.619,78492.652,78156.3,78418.11,0
2026-08-26 21:00:00,78418.119,78799.95,78347.363,78682.974,0
2026-08-26 22:00:00,78682.661,78945.187,78513.508,78658.64,0
2026-08-26 23:00:00,78655.697,79132.972,78614.691,78989.744,0
2026-08-27 00:00:00,78989.753,78999.607,78650.016,78650.113,0
2026-08-27 01:00:00,78650.022,78989.046,78527.99,78864.446,0
2026-08-27 02:00:00,78864.54,78950.452,78675.17,78694.338,0
2026-08-27 03:00:00,78697.525,78966.624,78605.282,78802.873,0
2026-08-27 04:00:00,78802.848,78874.194,78651.14,78746.081,0
2026-08-27 05:00:00,78746.081,78904.797,78567.333,78888.108,0
2026-08-27 06:00:00,78886.371,78886.371,78583.873,78808.02,0
2026-08-27 07:00:00,78808.089,79074.344,78719.755,79054.161,0
2026-08-27 08:00:00,79054.163,79988.884,79014.22,79723.575,0
2026-08-27 09:00:00,79723.287,80489.759,79640.514,79958.502,0
2026-08-27 10:00:00,79958.473,80127.883,79305.207,79589.773,0
2026-08-27 11:00:00,79599.491,79739.05,79163.407,79440.745,0
